date,water_usage,temperature,rainfall_mm,humidity_pct,population,is_festival,season
2023-07-05,147537405,28.6,8.4,70.9,1200000,0,Monsoon
2023-07-06,136792165,25.0,11.8,76.8,1200000,0,Monsoon
2023-07-07,152790237,29.4,3.1,73.3,1200000,0,Monsoon
2023-07-08,147779285,29.8,12.8,74.4,1200000,0,Monsoon
2023-07-09,155362227,31.4,6.8,77.5,1200000,0,Monsoon
2023-07-10,141820810,25.9,7.3,77.9,1200000,0,Monsoon
2023-07-11,149464953,29.2,7.5,76.5,1200000,0,Monsoon
2023-07-12,147624863,29.3,11.2,70.3,1200000,0,Monsoon
2023-07-13,149766635,29.1,6.9,71.0,1200000,0,Monsoon
2023-07-14,133569311,27.1,25.8,67.2,1200000,0,Monsoon
2023-07-15,143987789,26.0,3.9,74.9,1200000,0,Monsoon
2023-07-16,139790806,24.5,5.2,76.6,1200000,0,Monsoon
2023-07-17,148114715,28.0,5.3,68.5,1200000,0,Monsoon
2023-07-18,146016014,27.4,6.3,73.4,1200000,0,Monsoon
2023-07-19,144143380,26.0,3.6,73.3,1200000,0,Monsoon
2023-07-20,146942210,29.2,11.7,86.9,1200000,0,Monsoon
2023-07-21,146414230,27.8,7.3,80.3,1200000,0,Monsoon
2023-07-22,134455420,26.4,21.5,68.4,1200000,0,Monsoon
2023-07-23,143476819,29.3,18.0,72.0,1200000,0,Monsoon
2023-07-24,150189150,29.1,6.1,72.7,1200000,0,Monsoon
2023-07-25,143688281,30.9,24.2,70.0,1200000,0,Monsoon
2023-07-26,153155645,29.7,3.6,73.7,1200000,0,Monsoon
2023-07-27,141325781,26.1,9.0,74.1,1200000,0,Monsoon
2023-07-28,142158117,26.7,9.8,75.3,1200000,0,Monsoon
2023-07-29,143407113,25.6,3.6,73.6,1200000,0,Monsoon
2023-07-30,132086360,25.3,21.0,82.5,1200000,0,Monsoon
2023-07-31,141473984,25.6,6.8,70.6,1200000,0,Monsoon
2023-08-01,144772039,27.7,9.6,77.3,1200000,0,Monsoon
2023-08-02,142191036,28.1,15.5,75.7,1200000,0,Monsoon
2023-08-03,146420083,29.3,13.0,81.2,1200000,0,Monsoon
2023-08-04,135921266,26.7,20.4,70.4,1200000,0,Monsoon
2023-08-05,152075259,30.9,10.2,80.9,1200000,0,Monsoon
2023-08-06,143447981,27.3,10.2,74.4,1200000,0,Monsoon
2023-08-07,159227843,31.6,1.0,80.3,1200000,0,Monsoon
2023-08-08,145924232,27.1,5.2,76.0,1200000,0,Monsoon
2023-08-09,148320217,31.1,17.4,80.3,1200000,0,Monsoon
2023-08-10,151268855,28.7,2.8,71.6,1200000,0,Monsoon
2023-08-11,149398702,28.0,3.2,82.2,1200000,0,Monsoon
2023-08-12,142005884,28.6,17.8,71.5,1200000,0,Monsoon
2023-08-13,143625148,27.8,11.6,80.8,1200000,0,Monsoon
2023-08-14,134823790,29.6,33.7,77.4,1200000,0,Monsoon
2023-08-15,151141664,25.4,29.6,80.1,1200000,1,Monsoon
2023-08-16,137367817,27.2,19.8,75.1,1200000,0,Monsoon
2023-08-17,147532069,27.7,4.8,70.9,1200000,0,Monsoon
2023-08-18,141227259,29.7,23.4,79.1,1200000,0,Monsoon
2023-08-19,147823362,28.4,7.2,83.6,1200000,0,Monsoon
2023-08-20,147816900,28.0,5.6,79.6,1200000,0,Monsoon
2023-08-21,153183322,29.9,4.3,76.6,1200000,0,Monsoon
2023-08-22,149606995,28.8,5.7,72.4,1200000,0,Monsoon
2023-08-23,148651979,27.7,3.1,68.7,1200000,0,Monsoon
2023-08-24,145488361,28.4,11.0,70.1,1200000,0,Monsoon
2023-08-25,156115889,32.5,9.9,74.5,1200000,0,Monsoon
2023-08-26,151754822,31.1,11.3,75.9,1200000,0,Monsoon
2023-08-27,144574377,28.6,13.4,81.5,1200000,0,Monsoon
2023-08-28,144883360,29.5,16.7,77.1,1200000,0,Monsoon
2023-08-29,155307519,30.8,4.3,79.7,1200000,0,Monsoon
2023-08-30,145308386,28.0,9.7,73.9,1200000,0,Monsoon
2023-08-31,147343787,27.0,2.5,77.5,1200000,0,Monsoon
2023-09-01,144672252,26.3,4.2,76.9,1200000,0,Monsoon
2023-09-02,139253767,24.5,5.8,80.2,1200000,0,Monsoon
2023-09-03,150533245,28.5,3.2,81.3,1200000,0,Monsoon
2023-09-04,146684449,28.0,7.5,77.6,1200000,0,Monsoon
2023-09-05,150200716,29.8,8.7,74.0,1200000,0,Monsoon
2023-09-06,143268947,25.8,4.3,73.8,1200000,0,Monsoon
2023-09-07,147477058,30.0,14.4,70.3,1200000,0,Monsoon
2023-09-08,144380881,25.5,1.4,74.7,1200000,0,Monsoon
2023-09-09,143337299,28.7,15.8,78.2,1200000,0,Monsoon
2023-09-10,145673625,25.9,0.6,76.2,1200000,0,Monsoon
2023-09-11,139795013,25.6,9.2,79.2,1200000,0,Monsoon
2023-09-12,142869980,25.4,3.6,72.9,1200000,0,Monsoon
2023-09-13,137252477,26.3,16.3,70.6,1200000,0,Monsoon
2023-09-14,152203110,29.0,2.4,79.1,1200000,0,Monsoon
2023-09-15,138181555,27.0,17.5,79.1,1200000,0,Monsoon
2023-09-16,149175491,30.8,14.7,80.4,1200000,0,Monsoon
2023-09-17,149885594,29.0,6.3,77.4,1200000,0,Monsoon
2023-09-18,149136231,27.3,0.8,76.4,1200000,0,Monsoon
2023-09-19,152161287,30.5,8.6,82.4,1200000,0,Monsoon
2023-09-20,150079472,29.5,7.8,65.6,1200000,0,Monsoon
2023-09-21,144461228,28.9,14.7,68.3,1200000,0,Monsoon
2023-09-22,130316215,22.2,11.7,72.0,1200000,0,Monsoon
2023-09-23,141348853,28.4,17.9,67.1,1200000,0,Monsoon
2023-09-24,145664900,28.8,12.3,64.8,1200000,0,Monsoon
2023-09-25,148759512,28.1,4.4,78.3,1200000,0,Monsoon
2023-09-26,150398296,28.2,2.3,80.2,1200000,0,Monsoon
2023-09-27,147019579,28.5,9.1,72.7,1200000,0,Monsoon
2023-09-28,146536893,27.0,3.6,77.8,1200000,0,Monsoon
2023-09-29,141032288,26.0,8.9,62.5,1200000,0,Monsoon
2023-09-30,151595462,28.9,3.0,71.5,1200000,0,Monsoon
2023-10-01,130863579,20.1,2.3,59.7,1200000,0,Winter
2023-10-02,150148978,18.5,3.8,56.0,1200000,1,Winter
2023-10-03,128758204,18.8,0.4,59.7,1200000,0,Winter
2023-10-04,132721373,21.2,3.6,57.6,1200000,0,Winter
2023-10-05,136111225,21.8,0.2,65.3,1200000,0,Winter
2023-10-06,138505460,23.3,2.3,56.5,1200000,0,Winter
2023-10-07,142766939,24.6,0.5,67.3,1200000,0,Winter
2023-10-08,138444968,23.0,1.3,57.1,1200000,0,Winter
2023-10-09,139362903,23.5,1.6,62.1,1200000,0,Winter
2023-10-10,138527623,23.0,0.9,59.3,1200000,0,Winter
2023-10-11,140167944,23.6,0.8,50.8,1200000,0,Winter
2023-10-12,137701073,23.7,5.3,65.7,1200000,0,Winter
2023-10-13,136822190,22.0,0.1,64.9,1200000,0,Winter
2023-10-14,137163409,22.3,0.5,68.1,1200000,0,Winter
2023-10-15,136113960,21.9,0.7,54.3,1200000,0,Winter
2023-10-16,150214262,27.7,0.4,61.4,1200000,0,Winter
2023-10-17,137797054,23.0,2.2,58.8,1200000,0,Winter
2023-10-18,144136936,25.2,0.6,64.5,1200000,0,Winter
2023-10-19,131345013,20.4,2.6,61.0,1200000,0,Winter
2023-10-20,137564441,22.5,0.8,68.6,1200000,0,Winter
2023-10-21,139543123,23.2,0.4,52.9,1200000,0,Winter
2023-10-22,134305606,21.5,2.3,62.9,1200000,0,Winter
2023-10-23,133261812,20.6,0.1,67.3,1200000,0,Winter
2023-10-24,142337582,24.9,2.5,61.1,1200000,0,Winter
2023-10-25,134774930,21.6,1.7,57.5,1200000,0,Winter
2023-10-26,128063167,19.5,4.5,63.4,1200000,0,Winter
2023-10-27,130589659,20.2,3.1,59.4,1200000,0,Winter
2023-10-28,129166216,19.0,0.8,61.5,1200000,0,Winter
2023-10-29,134944250,21.5,1.0,59.7,1200000,0,Winter
2023-10-30,131754959,20.4,1.8,58.3,1200000,0,Winter
2023-10-31,133427054,20.8,1.0,60.4,1200000,0,Winter
2023-11-01,135051725,21.3,0.0,66.0,1200000,0,Winter
2023-11-02,150635616,28.0,0.8,54.5,1200000,0,Winter
2023-11-03,134011456,22.1,5.0,61.1,1200000,0,Winter
2023-11-04,131533686,21.3,5.9,60.8,1200000,0,Winter
2023-11-05,128525671,19.4,3.2,68.8,1200000,0,Winter
2023-11-06,142257418,24.6,1.2,61.7,1200000,0,Winter
2023-11-07,132793014,21.0,2.5,64.1,1200000,0,Winter
2023-11-08,134903981,21.4,0.8,59.9,1200000,0,Winter
2023-11-09,123635059,17.5,3.8,71.7,1200000,0,Winter
2023-11-10,138705942,23.3,2.1,55.0,1200000,0,Winter
2023-11-11,137545207,23.7,5.5,58.7,1200000,0,Winter
2023-11-12,161173972,22.8,2.7,63.6,1200000,1,Winter
2023-11-13,138210906,22.8,0.7,63.6,1200000,0,Winter
2023-11-14,135011771,22.2,3.7,59.0,1200000,0,Winter
2023-11-15,141726003,24.1,0.2,66.7,1200000,0,Winter
2023-11-16,133414421,20.9,1.1,61.3,1200000,0,Winter
2023-11-17,141559400,24.1,0.3,55.1,1200000,0,Winter
2023-11-18,134063347,21.1,0.8,71.8,1200000,0,Winter
2023-11-19,146469224,26.4,1.5,63.0,1200000,0,Winter
2023-11-20,134082433,21.0,0.5,51.2,1200000,0,Winter
2023-11-21,129792653,19.7,2.6,49.0,1200000,0,Winter
2023-11-22,139731875,23.3,0.3,62.9,1200000,0,Winter
2023-11-23,134972948,21.4,0.6,52.3,1200000,0,Winter
2023-11-24,131534602,20.1,1.4,54.2,1200000,0,Winter
2023-11-25,132998063,20.5,0.5,60.2,1200000,0,Winter
2023-11-26,143999619,25.3,1.4,49.8,1200000,0,Winter
2023-11-27,134537570,21.5,1.7,59.2,1200000,0,Winter
2023-11-28,135877596,22.3,2.9,59.8,1200000,0,Winter
2023-11-29,137631583,23.0,2.5,55.4,1200000,0,Winter
2023-11-30,142104423,26.1,7.4,62.7,1200000,0,Winter
2023-12-01,139575289,23.3,0.5,55.6,1200000,0,Winter
2023-12-02,137910189,22.6,0.4,60.2,1200000,0,Winter
2023-12-03,129202376,19.6,2.9,59.0,1200000,0,Winter
2023-12-04,131673260,20.8,3.7,57.1,1200000,0,Winter
2023-12-05,133721224,21.2,2.0,71.5,1200000,0,Winter
2023-12-06,137002664,22.3,1.0,52.4,1200000,0,Winter
2023-12-07,139797296,24.2,3.7,63.1,1200000,0,Winter
2023-12-08,124864611,18.2,4.5,58.0,1200000,0,Winter
2023-12-09,143753566,24.9,0.0,67.5,1200000,0,Winter
2023-12-10,131392875,19.9,0.4,59.0,1200000,0,Winter
2023-12-11,140097093,23.4,0.0,70.4,1200000,0,Winter
2023-12-12,136803204,22.5,2.1,61.9,1200000,0,Winter
2023-12-13,135121730,21.3,0.1,59.6,1200000,0,Winter
2023-12-14,135150000,21.7,1.6,53.7,1200000,0,Winter
2023-12-15,143897736,25.9,3.6,72.3,1200000,0,Winter
2023-12-16,137191936,22.7,1.9,54.9,1200000,0,Winter
2023-12-17,138563226,23.1,1.5,54.6,1200000,0,Winter
2023-12-18,133145845,20.6,0.5,52.9,1200000,0,Winter
2023-12-19,134391029,21.2,0.9,61.3,1200000,0,Winter
2023-12-20,136993903,22.3,0.9,63.5,1200000,0,Winter
2023-12-21,140833808,23.9,0.9,59.0,1200000,0,Winter
2023-12-22,133870055,20.8,0.1,70.6,1200000,0,Winter
2023-12-23,132686192,20.3,0.1,61.0,1200000,0,Winter
2023-12-24,136776374,22.3,1.2,61.6,1200000,0,Winter
2023-12-25,136254636,22.0,0.9,57.7,1200000,0,Winter
2023-12-26,132319842,21.6,6.0,61.0,1200000,0,Winter
2023-12-27,128401646,18.6,0.5,69.4,1200000,0,Winter
2023-12-28,137926995,23.1,2.4,62.8,1200000,0,Winter
2023-12-29,127833866,19.5,5.1,65.0,1200000,0,Winter
2023-12-30,141460346,24.1,0.7,60.7,1200000,0,Winter
2023-12-31,141144336,24.9,4.3,53.1,1200000,0,Winter
2024-01-01,149127462,27.4,0.9,61.9,1200000,0,Winter
2024-01-02,127218852,18.2,0.9,58.5,1200000,0,Winter
2024-01-03,138089838,22.8,1.2,56.8,1200000,0,Winter
2024-01-04,137418345,22.3,0.1,61.3,1200000,0,Winter
2024-01-05,136897138,22.2,0.8,66.8,1200000,0,Winter
2024-01-06,138697180,23.4,2.6,62.9,1200000,0,Winter
2024-01-07,136405623,22.4,2.4,53.1,1200000,0,Winter
2024-01-08,140607156,23.9,1.2,59.3,1200000,0,Winter
2024-01-09,136902783,22.3,1.0,73.9,1200000,0,Winter
2024-01-10,136506148,22.0,0.5,55.2,1200000,0,Winter
2024-01-11,126113374,17.6,0.2,69.7,1200000,0,Winter
2024-01-12,138971227,22.9,0.0,64.8,1200000,0,Winter
2024-01-13,137563820,22.5,0.6,63.6,1200000,0,Winter
2024-01-14,141342290,24.1,0.9,62.6,1200000,0,Winter
2024-01-15,139347974,23.2,0.4,51.9,1200000,0,Winter
2024-01-16,130878157,20.8,5.1,66.9,1200000,0,Winter
2024-01-17,137300201,22.7,1.9,61.8,1200000,0,Winter
2024-01-18,134248788,21.7,3.1,68.5,1200000,0,Winter
2024-01-19,143927955,25.0,0.1,64.2,1200000,0,Winter
2024-01-20,131989160,20.6,2.4,63.7,1200000,0,Winter
2024-01-21,128368394,19.0,2.1,55.2,1200000,0,Winter
2024-01-22,139904797,23.4,0.3,59.4,1200000,0,Winter
2024-01-23,140450053,23.8,1.1,67.2,1200000,0,Winter
2024-01-24,145413573,25.7,0.5,58.7,1200000,0,Winter
2024-01-25,132800760,20.3,0.0,60.9,1200000,0,Winter
2024-01-26,155926258,20.5,2.2,63.9,1200000,1,Winter
2024-01-27,146873572,26.3,0.4,53.0,1200000,0,Winter
2024-01-28,137321142,23.5,5.3,70.9,1200000,0,Winter
2024-01-29,137716798,22.4,0.2,56.3,1200000,0,Winter
2024-01-30,142560253,24.5,0.5,58.2,1200000,0,Winter
2024-01-31,128748973,19.1,1.9,62.2,1200000,0,Winter
2024-02-01,126188731,19.5,7.5,56.2,1200000,0,Winter
2024-02-02,131285449,20.0,1.2,61.4,1200000,0,Winter
2024-02-03,134929542,22.1,3.4,60.0,1200000,0,Winter
2024-02-04,137831841,22.8,1.6,55.3,1200000,0,Winter
2024-02-05,133753171,20.9,0.6,55.1,1200000,0,Winter
2024-02-06,139942810,23.3,0.0,61.6,1200000,0,Winter
2024-02-07,133704146,20.7,0.0,58.0,1200000,0,Winter
2024-02-08,141459441,24.2,0.9,54.7,1200000,0,Winter
2024-02-09,136473586,21.9,0.3,56.2,1200000,0,Winter
2024-02-10,138220331,22.7,0.5,54.5,1200000,0,Winter
2024-02-11,132375369,20.4,0.8,55.6,1200000,0,Winter
2024-02-12,137211477,22.2,0.3,58.6,1200000,0,Winter
2024-02-13,136580509,22.3,1.4,52.6,1200000,0,Winter
2024-02-14,147929088,27.2,2.2,65.9,1200000,0,Winter
2024-02-15,138376407,22.7,0.2,53.6,1200000,0,Winter
2024-02-16,134849975,21.4,1.0,52.4,1200000,0,Winter
2024-02-17,135600950,22.1,2.6,63.9,1200000,0,Winter
2024-02-18,121793030,15.9,0.4,60.1,1200000,0,Winter
2024-02-19,142307025,24.4,0.4,58.5,1200000,0,Winter
2024-02-20,141111618,24.7,3.6,65.1,1200000,0,Winter
2024-02-21,122538553,16.3,1.0,62.3,1200000,0,Winter
2024-02-22,124948639,18.3,5.1,62.2,1200000,0,Winter
2024-02-23,131526460,20.4,2.5,62.1,1200000,0,Winter
2024-02-24,136199166,22.5,3.1,64.8,1200000,0,Winter
2024-02-25,131023065,21.2,6.6,58.1,1200000,0,Winter
2024-02-26,138991115,23.2,1.0,51.2,1200000,0,Winter
2024-02-27,135712838,24.6,12.3,61.5,1200000,0,Winter
2024-02-28,136805257,22.3,1.4,53.5,1200000,0,Winter
2024-02-29,134505054,21.7,2.7,64.8,1200000,0,Winter
2024-03-01,170236666,36.6,2.7,54.0,1200000,0,Summer
2024-03-02,164864843,33.7,0.1,50.1,1200000,0,Summer
2024-03-03,165635851,34.2,0.9,40.9,1200000,0,Summer
2024-03-04,172410408,37.3,2.0,52.7,1200000,0,Summer
2024-03-05,166354882,35.0,2.6,51.8,1200000,0,Summer
2024-03-06,164087579,34.1,3.0,46.1,1200000,0,Summer
2024-03-07,156669330,31.3,4.1,48.7,1200000,0,Summer
2024-03-08,160874758,32.5,1.8,53.5,1200000,0,Summer
2024-03-09,173898578,38.5,4.0,54.9,1200000,0,Summer
2024-03-10,167080267,34.7,0.4,48.3,1200000,0,Summer
2024-03-11,173199910,37.6,1.6,41.7,1200000,0,Summer
2024-03-12,168629081,35.6,1.5,42.6,1200000,0,Summer
2024-03-13,176784390,38.7,0.1,56.1,1200000,0,Summer
2024-03-14,167147542,35.2,2.2,48.8,1200000,0,Summer
2024-03-15,167623202,35.1,1.1,44.8,1200000,0,Summer
2024-03-16,170645068,36.2,0.3,41.6,1200000,0,Summer
2024-03-17,170321599,36.8,3.2,52.1,1200000,0,Summer
2024-03-18,169676071,36.7,3.9,44.7,1200000,0,Summer
2024-03-19,165872801,35.5,5.6,51.9,1200000,0,Summer
2024-03-20,170577565,36.4,1.2,44.2,1200000,0,Summer
2024-03-21,166524443,34.9,1.9,47.5,1200000,0,Summer
2024-03-22,168855864,35.9,2.1,54.9,1200000,0,Summer
2024-03-23,166332044,35.7,5.7,48.3,1200000,0,Summer
2024-03-24,163458053,34.0,3.5,51.2,1200000,0,Summer
2024-03-25,193985272,36.7,3.5,50.6,1200000,1,Summer
2024-03-26,159906915,31.7,0.5,43.9,1200000,0,Summer
2024-03-27,178679381,39.9,1.8,42.7,1200000,0,Summer
2024-03-28,172845427,37.1,0.5,56.4,1200000,0,Summer
2024-03-29,170507298,36.6,2.1,53.1,1200000,0,Summer
2024-03-30,171955083,36.8,0.5,57.8,1200000,0,Summer
2024-03-31,167250681,36.8,8.3,46.9,1200000,0,Summer
2024-04-01,168858307,35.6,0.8,52.8,1200000,0,Summer
2024-04-02,161137372,33.3,4.8,45.1,1200000,0,Summer
2024-04-03,167766015,35.8,3.4,47.1,1200000,0,Summer
2024-04-04,167079597,35.0,1.6,54.7,1200000,0,Summer
2024-04-05,164766723,33.8,0.4,43.6,1200000,0,Summer
2024-04-06,168568209,35.6,1.4,54.3,1200000,0,Summer
2024-04-07,168522470,35.8,2.2,53.9,1200000,0,Summer
2024-04-08,168541718,35.3,0.4,53.1,1200000,0,Summer
2024-04-09,165693799,34.5,1.9,52.4,1200000,0,Summer
2024-04-10,163803617,33.6,1.3,53.4,1200000,0,Summer
2024-04-11,166499219,34.5,0.4,45.6,1200000,0,Summer
2024-04-12,170724635,36.4,1.0,45.8,1200000,0,Summer
2024-04-13,167684075,35.2,1.4,49.5,1200000,0,Summer
2024-04-14,170464950,36.0,0.0,47.0,1200000,0,Summer
2024-04-15,172414120,37.1,1.1,52.3,1200000,0,Summer
2024-04-16,171111724,36.6,1.3,55.2,1200000,0,Summer
2024-04-17,161372501,33.9,6.6,55.3,1200000,0,Summer
2024-04-18,174469575,37.7,0.2,53.9,1200000,0,Summer
2024-04-19,160654447,33.3,5.3,50.5,1200000,0,Summer
2024-04-20,160817362,33.0,4.1,45.5,1200000,0,Summer
2024-04-21,165227052,34.6,3.0,55.8,1200000,0,Summer
2024-04-22,163734640,33.7,2.1,52.7,1200000,0,Summer
2024-04-23,164808000,34.0,1.4,51.3,1200000,0,Summer
2024-04-24,175657918,38.2,0.1,48.8,1200000,0,Summer
2024-04-25,166264346,35.2,3.5,49.9,1200000,0,Summer
2024-04-26,173632217,37.5,0.7,45.9,1200000,0,Summer
2024-04-27,167851043,35.6,2.5,51.6,1200000,0,Summer
2024-04-28,168302718,36.3,4.8,46.6,1200000,0,Summer
2024-04-29,168351126,35.6,1.9,43.3,1200000,0,Summer
2024-04-30,166663720,35.3,3.3,50.4,1200000,0,Summer
2024-05-01,160444518,32.0,0.7,43.4,1200000,0,Summer
2024-05-02,163764399,33.6,1.6,42.5,1200000,0,Summer
2024-05-03,166334171,35.4,4.2,40.2,1200000,0,Summer
2024-05-04,170646507,36.7,2.3,44.5,1200000,0,Summer
2024-05-05,170182490,36.6,2.8,60.8,1200000,0,Summer
2024-05-06,174354762,37.7,0.2,46.4,1200000,0,Summer
2024-05-07,171228345,36.4,0.4,48.2,1200000,0,Summer
2024-05-08,163190692,33.4,1.4,47.6,1200000,0,Summer
2024-05-09,171029522,36.3,0.1,42.6,1200000,0,Summer
2024-05-10,170621072,36.3,1.0,55.1,1200000,0,Summer
2024-05-11,156832978,30.6,1.2,56.5,1200000,0,Summer
2024-05-12,166565202,34.5,0.6,43.6,1200000,0,Summer
2024-05-13,175945983,38.4,0.2,44.7,1200000,0,Summer
2024-05-14,175502484,38.6,1.9,48.7,1200000,0,Summer
2024-05-15,169774734,35.9,0.8,39.5,1200000,0,Summer
2024-05-16,170938993,37.6,5.6,61.5,1200000,0,Summer
2024-05-17,164529918,33.7,0.6,59.3,1200000,0,Summer
2024-05-18,168379575,35.2,0.1,53.9,1200000,0,Summer
2024-05-19,167465719,34.9,0.6,46.4,1200000,0,Summer
2024-05-20,165372350,36.5,10.3,48.4,1200000,0,Summer
2024-05-21,167422915,35.5,3.1,43.0,1200000,0,Summer
2024-05-22,161054800,32.2,0.6,54.7,1200000,0,Summer
2024-05-23,159394847,32.5,4.2,59.8,1200000,0,Summer
2024-05-24,175953280,38.5,0.6,45.1,1200000,0,Summer
2024-05-25,168072853,35.3,1.1,51.9,1200000,0,Summer
2024-05-26,172996811,37.8,3.0,42.0,1200000,0,Summer
2024-05-27,166440704,34.4,0.1,51.3,1200000,0,Summer
2024-05-28,170735573,37.0,3.4,53.0,1200000,0,Summer
2024-05-29,161690710,32.9,2.2,50.7,1200000,0,Summer
2024-05-30,168771983,35.4,0.1,56.3,1200000,0,Summer
2024-05-31,169184894,36.0,2.1,50.7,1200000,0,Summer
2024-06-01,149032651,28.4,5.3,72.2,1200000,0,Monsoon
2024-06-02,135090515,23.6,9.2,69.7,1200000,0,Monsoon
2024-06-03,148598212,27.9,4.0,75.9,1200000,0,Monsoon
2024-06-04,144982207,28.6,13.0,64.8,1200000,0,Monsoon
2024-06-05,149405498,28.3,4.0,66.8,1200000,0,Monsoon
2024-06-06,139329434,25.7,10.5,71.5,1200000,0,Monsoon
2024-06-07,132909907,24.8,17.7,73.2,1200000,0,Monsoon
2024-06-08,143803209,26.7,7.0,67.3,1200000,0,Monsoon
2024-06-09,154389500,29.6,1.2,70.4,1200000,0,Monsoon
2024-06-10,152284539,29.4,3.7,83.4,1200000,0,Monsoon
2024-06-11,140153027,26.9,13.9,81.1,1200000,0,Monsoon
2024-06-12,137752815,28.7,25.3,80.4,1200000,0,Monsoon
2024-06-13,140332335,25.7,8.9,70.7,1200000,0,Monsoon
2024-06-14,156801945,31.8,5.7,79.4,1200000,0,Monsoon
2024-06-15,152696623,30.7,8.3,71.2,1200000,0,Monsoon
2024-06-16,148834629,27.6,2.3,76.9,1200000,0,Monsoon
2024-06-17,143919838,27.5,10.1,84.8,1200000,0,Monsoon
2024-06-18,145061756,26.5,4.1,72.7,1200000,0,Monsoon
2024-06-19,135703050,25.4,15.4,78.6,1200000,0,Monsoon
2024-06-20,146943029,28.8,10.3,72.5,1200000,0,Monsoon
2024-06-21,142684624,26.3,7.2,81.8,1200000,0,Monsoon
2024-06-22,152529772,30.3,7.0,71.8,1200000,0,Monsoon
2024-06-23,149347442,29.7,9.8,75.4,1200000,0,Monsoon
2024-06-24,143888417,25.8,3.4,78.7,1200000,0,Monsoon
2024-06-25,141834504,28.3,17.0,78.3,1200000,0,Monsoon
2024-06-26,138201138,23.3,2.8,83.4,1200000,0,Monsoon
2024-06-27,154279909,30.5,4.8,67.7,1200000,0,Monsoon
2024-06-28,155020048,30.0,1.7,74.2,1200000,0,Monsoon
2024-06-29,135440072,25.1,14.8,75.9,1200000,0,Monsoon
2024-06-30,139508245,27.3,16.8,78.4,1200000,0,Monsoon
2024-07-01,140809001,26.5,11.2,75.3,1200000,0,Monsoon
2024-07-02,145065842,32.3,27.5,83.3,1200000,0,Monsoon
2024-07-03,145512777,26.6,4.0,78.4,1200000,0,Monsoon
2024-07-04,148423085,27.6,3.1,77.1,1200000,0,Monsoon
2024-07-05,129375748,29.4,41.8,73.1,1200000,0,Monsoon
2024-07-06,152409023,29.6,4.5,74.5,1200000,0,Monsoon
2024-07-07,135817888,24.3,10.6,77.6,1200000,0,Monsoon
2024-07-08,133712964,24.2,14.0,86.2,1200000,0,Monsoon
2024-07-09,142208231,27.6,13.5,81.6,1200000,0,Monsoon
2024-07-10,144930270,28.4,12.2,79.0,1200000,0,Monsoon
2024-07-11,145024847,27.8,9.6,72.4,1200000,0,Monsoon
2024-07-12,143098681,26.6,7.9,76.2,1200000,0,Monsoon
2024-07-13,133694640,25.8,20.2,79.4,1200000,0,Monsoon
2024-07-14,147131379,27.1,3.3,76.4,1200000,0,Monsoon
2024-07-15,148002285,27.5,3.2,76.1,1200000,0,Monsoon
2024-07-16,140738621,26.5,11.4,78.7,1200000,0,Monsoon
2024-07-17,138812037,27.5,18.8,85.4,1200000,0,Monsoon
2024-07-18,144042164,28.8,15.2,79.5,1200000,0,Monsoon
2024-07-19,140755261,26.3,10.5,78.1,1200000,0,Monsoon
2024-07-20,140573865,28.4,19.2,85.1,1200000,0,Monsoon
2024-07-21,147258681,27.2,3.4,70.9,1200000,0,Monsoon
2024-07-22,139475302,30.0,27.5,84.9,1200000,0,Monsoon
2024-07-23,140686140,26.5,11.4,79.2,1200000,0,Monsoon
2024-07-24,143938928,26.4,5.6,81.8,1200000,0,Monsoon
2024-07-25,142200192,25.7,5.7,82.3,1200000,0,Monsoon
2024-07-26,148368580,29.2,9.6,82.8,1200000,0,Monsoon
2024-07-27,151254242,29.1,4.3,74.9,1200000,0,Monsoon
2024-07-28,146693485,28.5,9.7,66.1,1200000,0,Monsoon
2024-07-29,148642955,27.9,3.8,72.9,1200000,0,Monsoon
2024-07-30,141431551,29.0,20.1,61.5,1200000,0,Monsoon
2024-07-31,143237704,28.2,14.2,74.3,1200000,0,Monsoon
2024-08-01,138708340,25.7,11.7,78.6,1200000,0,Monsoon
2024-08-02,150103849,29.8,9.1,72.7,1200000,0,Monsoon
2024-08-03,155489057,30.4,2.3,72.9,1200000,0,Monsoon
2024-08-04,144357371,28.1,11.6,78.3,1200000,0,Monsoon
2024-08-05,148844529,29.2,8.8,74.9,1200000,0,Monsoon
2024-08-06,146757131,29.7,14.0,71.7,1200000,0,Monsoon
2024-08-07,149173630,28.8,6.7,69.6,1200000,0,Monsoon
2024-08-08,138618465,28.5,23.1,72.9,1200000,0,Monsoon
2024-08-09,136530438,27.7,23.2,82.7,1200000,0,Monsoon
2024-08-10,149481009,27.7,1.8,78.1,1200000,0,Monsoon
2024-08-11,152362952,30.5,8.1,74.2,1200000,0,Monsoon
2024-08-12,147345814,27.3,3.5,74.1,1200000,0,Monsoon
2024-08-13,137589711,25.8,13.9,76.0,1200000,0,Monsoon
2024-08-14,144273625,26.8,6.6,63.3,1200000,0,Monsoon
2024-08-15,157575836,23.1,9.9,76.3,1200000,1,Monsoon
2024-08-16,149880321,28.8,5.3,76.2,1200000,0,Monsoon
2024-08-17,143636994,25.3,1.8,78.4,1200000,0,Monsoon
2024-08-18,144532766,30.1,19.6,73.0,1200000,0,Monsoon
2024-08-19,148721899,27.7,3.0,69.2,1200000,0,Monsoon
